id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000331501,4.620146920672077e-05,3.0,0.0,1.0535732847741995e-29,129
A5000338592,0.0001848058768268831,12.0,0.0,8.173681921281892e-12,130
A5000340275,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,131
A5000341866,0.0007700244867786796,88.0,0.00021797559383283786,1.9738017562386955e-07,132
A5000342861,0.00047741518180278135,31.0,0.0,7.830084566134839e-15,133
A5000343600,4.620146920672077e-05,3.0,0.0,2.9710498482316724e-22,134
A5000348407,0.00023100734603360388,15.0,0.0,5.973880436809412e-20,135
A5000349449,0.000754623997043106,49.0,0.0,1.5442118996995492e-11,136
A5000351035,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,137
A5000354437,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,138
A5000355861,0.00010780342814901514,14.0,0.0,1.1874965428335875e-08,139
A5000358833,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,140
A5000360196,0.00015400489735573593,10.0,0.0,1.8292701705770237e-12,8
A5000363449,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,141
A5000363835,0.00027720881524032466,18.0,0.0,1.1092464239572838e-18,142
A5000369202,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,143
A5000370390,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,144
A5000371339,0.00010780342814901514,12.0,0.0,4.061392652017344e-08,69
A5000374325,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,145
A5000376041,4.620146920672077e-05,3.0,0.0,1.6543862732130372e-26,146
A5000376690,6.160195894229437e-05,4.0,0.0,2.9811575283533266e-09,85
A5000377034,0.00033881077418261904,22.0,2.1715359371196438e-05,4.427099329760663e-09,147
A5000379249,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,148
A5000384489,0.00010780342814901514,7.0,0.0,1.057219170231918e-12,149
A5000388375,0.0004928156715383549,32.0,0.0,1.2190575743168353e-08,74
A5000389309,0.00013860440762016233,9.0,0.0,8.55801866580169e-11,454
A5000394832,0.00013860440762016233,9.0,0.0,2.6538486970338813e-10,150
A5000398020,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,151
A5000398298,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,152
A5000400312,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,153
A5000401412,3.0800979471147184e-05,2.0,0.0,3.321639122632509e-10,93
A5000403795,3.0800979471147184e-05,2.0,0.0,9.499587866526599e-29,154
A5000405219,0.00035421126391819264,23.0,0.0,3.5986404283865072e-09,4
A5000405517,0.0001848058768268831,12.0,0.0,2.734324892058032e-21,121
A5000409439,0.00010780342814901514,16.0,7.238453123732146e-06,9.426112906755628e-08,1665
A5000411800,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,155
A5000415467,0.0,0.0,0.0,2.024029421174194e-40,156
A5000415562,0.00012320391788458874,8.0,0.0,6.905216867842583e-08,186
A5000417495,1.5400489735573592e-05,1.0,0.0,9.407934706858985e-10,116
A5000419989,7.700244867786796e-05,5.0,0.0,3.287312410010803e-11,658
A5000421658,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,159
A5000424391,9.240293841344155e-05,6.0,0.0,8.428430194030654e-26,160
A5000432413,0.00046201469206720775,53.0,0.0005856356534595336,3.051676824405233e-08,8
A5000432642,0.0,0.0,0.0,2.024029421174194e-40,161
A5000444509,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,162
