id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I115441956,0.0041841004184100415,16.0,0.0,0.003880075859222794,9
I115592961,0.0010460251046025104,4.0,0.0,0.003353313556006071,12
I115602675,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,45
I115752224,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,46
I115953327,0.0,0.0,0.0,3.211818884300829e-35,47
I116067653,0.0033995815899581588,13.0,0.0001424210076599763,0.00037582820673789886,34
I116130893,0.0010460251046025104,4.0,0.0,3.363430962075187e-05,23
I116265982,0.003138075313807531,12.0,0.00043025751425253663,0.004681039914522704,3
I11662577,0.0015690376569037654,6.0,0.0,0.002649785829277778,28
I116631150,0.0033995815899581588,18.0,1.363508179772215e-06,0.000424085606630163,2
I116953780,0.024843096234309622,115.0,0.014288799695299316,0.05284375217334429,3
I11701301,0.005230125523012552,23.0,0.0002535714793853978,0.010581416894966953,3
I117222138,0.001307531380753138,5.0,0.0,8.541249108276984e-05,23
I1174212,0.025627615062761504,106.0,0.0049953098063824685,0.011989108792173938,9
I117532281,0.002615062761506276,10.0,0.0,0.0029587189435609875,3
I117942362,0.001307531380753138,5.0,0.0,0.00019446985424774693,1
I117963711,0.0010460251046025104,4.0,0.0,5.164993223831412e-06,9
I117965899,0.0010460251046025104,4.0,2.2573128728670446e-06,0.0005651185021036975,0
I118019719,0.003138075313807531,12.0,5.244262229893134e-07,0.0008963606534760533,0
I118073183,0.0,0.0,0.0,3.211818884300829e-35,48
I118118575,0.0020920502092050207,8.0,0.0,0.0026118641255945922,12
I118292597,0.0007845188284518827,3.0,0.0,1.379465706874727e-25,49
I118347220,0.0007845188284518827,3.0,0.0,4.4841618718283353e-05,28
I118347636,0.009414225941422593,39.0,7.243694207890216e-05,0.010853252243740496,16
I118373667,0.0007845188284518827,3.0,0.0,0.0002625186574623772,12
I118501908,0.01072175732217573,41.0,0.0,0.006955386027812776,12
I118564535,0.007060669456066945,30.0,0.0007364176895993639,0.001381973741365385,14
I118568048,0.004968619246861925,19.0,0.0,0.0013408263806257469,0
I118574674,0.0,0.0,0.0,3.211818884300829e-35,50
I118590987,0.0015690376569037654,6.0,0.0,6.028663391443737e-06,79
I118692353,0.0007845188284518827,3.0,0.0,1.379465706874727e-25,49
I1187138,0.0010460251046025104,4.0,0.0,0.0006599899943736554,9
I11874761,0.0007845188284518827,3.0,4.104205223394626e-07,6.228016316113974e-05,0
I118803816,0.0007845188284518827,3.0,0.0,6.755040179412156e-05,3
I118905719,0.002353556485355648,9.0,0.0,0.0002510600888132101,16
I11892038,0.0015690376569037654,6.0,0.0,8.122116555123287e-08,2
I118946981,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,51
I118987531,0.0005230125523012552,2.0,0.0,5.396951566704738e-05,3
I119003972,0.001307531380753138,5.0,0.0013523356211085295,2.0887078361392244e-07,19
I119004910,0.0,0.0,0.0,3.211818884300829e-35,52
I119045251,0.0,0.0,0.0,3.211818884300829e-35,53
I119060216,0.0,0.0,0.0,3.211818884300829e-35,54
I119096390,0.0002615062761506276,1.0,0.0,4.903829808612563e-08,9
