id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000245959,0.0005729345708720064,16.0,3.2927048668924186e-06,3.928763388332722e-06,1
A5000250405,0.00045834765669760516,8.0,0.0,4.064244783318314e-15,187
A5000254700,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,29
A5000300751,0.00045834765669760516,9.0,0.0,8.758706549057751e-09,30
A5000305374,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,31
A5000320110,0.002406325197662427,42.0,0.0,8.769676734448033e-10,32
A5000324467,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,33
A5000326689,0.0,0.0,0.0,3.4717735040644275e-39,34
A5000326701,0.00017188037126160193,6.0,0.0,5.6534831828837264e-24,35
A5000331140,0.0013177495130056148,23.0,0.0,1.6479153615258707e-08,36
A5000338592,0.0006875214850464077,12.0,0.0,4.864413774666726e-18,37
A5000341866,0.000630228027959207,11.0,0.0,4.396208545842137e-13,38
A5000342861,0.00177609716970322,31.0,0.0,4.297847428011464e-12,39
A5000343600,0.00017188037126160193,3.0,0.0,2.164875361641541e-24,40
A5000355861,0.0004010541996104045,14.0,0.0,2.2313320345105612e-07,41
A5000360196,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,42
A5000363835,0.0010312822275696117,18.0,0.0,3.6150657581272277e-16,43
A5000371339,0.0004010541996104045,12.0,0.0,1.1248958311796554e-19,44
A5000376690,0.00022917382834880258,4.0,0.0,1.519328135050149e-25,45
A5000389309,0.0005156411137848059,9.0,0.0,9.479817271249671e-14,11
A5000394832,0.0005156411137848059,9.0,0.0,3.9785362858208665e-20,46
A5000401412,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,47
A5000409439,0.0004010541996104045,13.0,2.7122010670735954e-05,5.134653733593373e-07,15
A5000415467,0.0,0.0,0.0,3.4717735040644275e-39,48
A5000419989,0.0002864672854360032,5.0,0.0,1.3086359551829407e-10,49
A5000432413,0.0012031625988312136,24.0,0.0005695622240854551,1.6511572162077118e-09,299
A5000432642,0.0,0.0,0.0,3.4717735040644275e-39,51
A5000467703,0.00022917382834880258,4.0,0.0,1.038243384473393e-11,187
A5000467892,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,52
A5000468245,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,53
A5000470166,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,54
A5000470186,0.0,0.0,0.0,3.4717735040644275e-39,55
A5000472632,0.0002864672854360032,5.0,0.0,1.1737849293639561e-23,56
